Condition,Loss,Iteration
WT1#B1,0.4638323079047715,1
WT1#B1,0.2276467710461917,10
WT1#B1,0.17645048822154719,100
WT1#B1,0.1675218757592652,1000
WT1#B1,0.16435029737168916,10000
WT1#B1,0.1643492315722022,10250
WT1#B1,0.16434827115375106,10500
WT1#B1,0.16434730300460162,10750
WT1#B1,0.164346340389033,11000
WT1#B1,0.16423341698231492,11250
WT1#B1,0.16423111068523796,11500
WT1#B1,0.1642294238493696,11750
WT1#B1,0.16422801255395192,12000
WT1#B1,0.16422681139624523,12250
WT1#B1,0.1673630567169393,1250
WT1#B1,0.16422574091090997,12500
WT1#B1,0.16422469143691376,12750
WT1#B1,0.16422365919614543,13000
WT1#B1,0.16422262954938555,13250
WT1#B1,0.16422162199293647,13500
WT1#B1,0.16422062226095624,13750
WT1#B1,0.164219630784861,14000
WT1#B1,0.16421865394697577,14250
WT1#B1,0.16421767833661863,14500
WT1#B1,0.16421671174455427,14750
WT1#B1,0.16588253705744857,1500
WT1#B1,0.16421575670206934,15000
WT1#B1,0.16421480055660145,15250
WT1#B1,0.16410015926064542,15500
WT1#B1,0.164098502771521,15750
WT1#B1,0.16409710195746094,16000
WT1#B1,0.16409591721135758,16250
WT1#B1,0.16409480013138747,16500
WT1#B1,0.16409369294929185,16750
WT1#B1,0.16409261981398993,17000
WT1#B1,0.16409156348150425,17250
WT1#B1,0.16586695499276094,1750
WT1#B1,0.16409052270192898,17500
WT1#B1,0.16408950262360283,17750
WT1#B1,0.1640884873069813,18000
WT1#B1,0.16408749076616258,18250
WT1#B1,0.1640864969245589,18500
WT1#B1,0.1640855205408344,18750
WT1#B1,0.1640845543713775,19000
WT1#B1,0.16408358235134998,19250
WT1#B1,0.16408262826151718,19500
WT1#B1,0.16408167483509636,19750
WT1#B1,0.3789095357593503,2
WT1#B1,0.21716275265782303,20
WT1#B1,0.17376209499262357,200
WT1#B1,0.16575341385813963,2000
WT1#B1,0.16398266682806859,20000
WT1#B1,0.1639554281475827,20250
WT1#B1,0.163953682440759,20500
WT1#B1,0.16395231028766677,20750
WT1#B1,0.16395114325513752,21000
WT1#B1,0.16520688479954102,2250
WT1#B1,0.1733519750188738,250
WT1#B1,0.16517941350903026,2500
WT1#B1,0.16516354888180323,2750
WT1#B1,0.3287690935527852,3
WT1#B1,0.2091463333700216,30
WT1#B1,0.17003633500579637,300
WT1#B1,0.16515260150976088,3000
WT1#B1,0.16512740230492906,3250
WT1#B1,0.1651206013805787,3500
WT1#B1,0.16505256542281302,3750
WT1#B1,0.290112396352046,4
WT1#B1,0.20420532320333312,40
WT1#B1,0.16949690962623107,400
WT1#B1,0.1647069188407416,4000
WT1#B1,0.16459804005216305,4250
WT1#B1,0.1645156605142692,4500
WT1#B1,0.16449213995189851,4750
WT1#B1,0.26180702088026503,5
WT1#B1,0.199937010712316,50
WT1#B1,0.1693776366765381,500
WT1#B1,0.16449094960210275,5000
WT1#B1,0.16448980494034318,5250
WT1#B1,0.1644886722048369,5500
WT1#B1,0.16448753962628063,5750
WT1#B1,0.24226261163212762,6
WT1#B1,0.19028894149253028,60
WT1#B1,0.16861295479928995,600
WT1#B1,0.16448641907244832,6000
WT1#B1,0.16448530798589117,6250
WT1#B1,0.16448419774567988,6500
WT1#B1,0.1644831002227607,6750
WT1#B1,0.23393152356832764,7
WT1#B1,0.18549829478605342,70
WT1#B1,0.16856622725607087,700
WT1#B1,0.16448200053627887,7000
WT1#B1,0.16448091449902205,7250
WT1#B1,0.16814444492110328,750
WT1#B1,0.16447983520252124,7500
WT1#B1,0.16447874856974748,7750
WT1#B1,0.22877314601539783,8
WT1#B1,0.18240419921634551,80
WT1#B1,0.1678865255758312,800
WT1#B1,0.16447767686633982,8000
WT1#B1,0.1644766186513209,8250
WT1#B1,0.16447558108487093,8500
WT1#B1,0.1644745575902472,8750
WT1#B1,0.22819001533911962,9
WT1#B1,0.1778987496443832,90
WT1#B1,0.16764881212404753,900
WT1#B1,0.16447354040904888,9000
WT1#B1,0.16447251307595476,9250
WT1#B1,0.16435619980573632,9500
WT1#B1,0.16435152936536415,9750
