Condition,KcatID,Kcat,Derivative,Iteration
tpi3#B2,k#Zn2tex,0.23399999999999999,2.6805673105414187e-19,1.0
tpi3#B2,k#ASPO6,0.015119999999991484,8.515045328197494e-14,1.0
tpi3#B2,k#METSOXR1,0.05762645812674557,1.0381984369653046,1.0
tpi3#B2,k#FACOAL180t2pp,0.028540169797281818,-0.0005059464407587335,1.0
tpi3#B2,k#NTD11,0.03703582937722315,-6.888330658051919,1.0
tpi3#B2,k#GLYt2pp,0.23399999999999999,-7.3207926978689395e-19,1.0
tpi3#B2,k#UAGCVT,0.005939999999999999,10.198367316050714,1.0
tpi3#B2,k#ALAGLUE,0.01206095431422843,8.188795807184869,1.0
tpi3#B2,k#NTD8,0.007795303629002127,-1.1443795474903584e-14,1.0
tpi3#B2,k#GMPS2,0.018,-2.4642475590021306e-19,1.0
tpi3#B2,k#LPLIPAL1A181pp,0.058750033710445675,-4.796854448432839e-14,1.0
tpi3#B2,k#ACGK,0.01512,7.175868448191762,1.0
tpi3#B2,k#DHAD2,0.4909043254242422,0.09495674575757754,1.0
tpi3#B2,k#MLDCP3App,0.010065445611137208,4.934468409818018e-18,1.0
tpi3#B2,k#SERAT,0.11947097838273897,0.1732902161726103,1.0
tpi3#B2,k#AMPN,0.01979392811434326,1.1209024082229142,1.0
tpi3#B2,k#AGM4PApp,0.0364295144845904,-0.0008746860174044452,1.0
tpi3#B2,k#SGSAD,0.017788498935568355,-0.0035987800938330084,1.0
tpi3#B2,k#GMHEPAT,0.0032511080985705,10.503578776095125,1.0
tpi3#B2,k#FE2abcpp,0.20598983005419771,0.28010169945802277,1.0
tpi3#B2,k#Kt2pp,0.23399999999999999,5.95092312621186e-19,1.0
tpi3#B2,k#CO2tex,0.351,-22.21997440587216,1.0
tpi3#B2,k#KARA2,0.002265410845725228,33.23337613737864,1.0
tpi3#B2,k#FEOXAMabcpp,0.23400414075118722,-4.140751187223509e-5,1.0
tpi3#B2,k#3HAD121,0.015817948258107506,2.384295923980183e-15,1.0
tpi3#B2,k#QMO2,0.011821678340072831,5.504879609463069e-19,1.0
tpi3#B2,k#PAPSR,0.3620118002759997,-8.777651378190024e-7,1.0
tpi3#B2,k#ACKr,0.5555759967297568,-0.0010710105389905877,1.0
tpi3#B2,k#UPP3MT,0.0004041522961684814,-6.815039637813607e-14,1.0
tpi3#B2,k#3HAD161,0.007908974129053873,0.1604492530173388,1.0
tpi3#B2,k#NADS1,0.00043980169720623223,-2.6651846745626497e-13,1.0
tpi3#B2,k#NI2tpp,0.234,-1.5931104304416343e-16,1.0
tpi3#B2,k#TYRL,5.16129862709826e-5,-2.4851389690044837e-12,1.0
tpi3#B2,k#ASNS2,0.06840000000000006,-5.988674769772876e-16,1.0
tpi3#B2,k#KDOPP,0.033704817633089454,3.3423286233243705,1.0
tpi3#B2,k#PPCK,0.21867750627123633,3.048410991035119e-18,1.0
tpi3#B2,k#UPPRT,0.016190424940814675,1.5564365413748193,1.0
tpi3#B2,k#PGL,2.1191228499262604,0.0036861762425429686,1.0
tpi3#B2,k#DMPPS,0.0005331199364879966,-5.261293103548362e-13,1.0
tpi3#B2,k#HSDy,0.04245312029804382,-4.967498547059319,1.0
tpi3#B2,k#ACLS,0.35868742159823674,-3.926236264377465e-19,1.0
tpi3#B2,k#PERD,7.2e-5,-5.744954100007507e-14,1.0
tpi3#B2,k#G5SD,0.05040000000000015,-1.5106911427532223e-15,1.0
tpi3#B2,k#GLCDpp,0.36910353136976154,-2.7373096874579694,1.0
tpi3#B2,k#GLCS1,0.03801644933044842,1.1319443525295998,1.0
tpi3#B2,k#SPMDt3pp,0.23400006509239393,-6.509239394935209e-7,1.0
tpi3#B2,k#LALGP,0.05845350016982013,0.09303793107558152,1.0
tpi3#B2,k#SERD_D,0.08557606497789648,-0.49280395100875873,1.0
tpi3#B2,k#AP4AS,0.01753041910068439,6.898890683903597,1.0
tpi3#B2,k#3OAR120,0.02419232856965442,-59.9618706329708,1.0
tpi3#B2,k#GAPD,0.10450872427891277,0.2424513684982542,1.0
tpi3#B2,k#PROt2rpp,0.15960747900268285,0.7439252099731714,1.0
tpi3#B2,k#UAAGDS,0.0144,2.5578064596516925,1.0
tpi3#B2,k#GLYK,0.007682826898213236,-58.2607001317263,1.0
tpi3#B2,k#PLIPA2G180pp,0.017908417013163983,2.0663802197086847,1.0
tpi3#B2,k#ORPT,0.01563807069898612,-1.772467507628431e-13,1.0
tpi3#B2,k#TDPDRR,0.002206856979304236,54.59815018598285,1.0
tpi3#B2,k#FBA3,0.10076255023184115,0.046135839363053696,1.0
tpi3#B2,k#ASPtpp,0.23399999999999999,3.9711508979099484e-19,1.0
tpi3#B2,k#GLBRAN2,0.046771102878258294,-0.15458432836381253,1.0
tpi3#B2,k#SOTA,0.01423921623286248,4.986010036075093,1.0
tpi3#B2,k#PGP181abcpp,0.23361281038091566,0.003871896190843108,1.0
tpi3#B2,k#DURIPP,0.01759994099371951,-1.067549446116059e-15,1.0
tpi3#B2,k#3HAD181,0.007908974129053873,0.160449253017338,1.0
tpi3#B2,k#FDH4pp,0.3202191032361394,-0.4307340154272772,1.0
tpi3#B2,k#ARGSL,0.019799999999999998,3.410524529874133,1.0
tpi3#B2,k#G3PAT161,0.1347030191622042,4.467414447183163e-19,1.0
