Condition,Loss,Iteration
pgi6#B1,0.40436065729424053,1
pgi6#B1,0.21578403833618248,10
pgi6#B1,0.17536279908196248,100
pgi6#B1,0.16512910435419764,1000
pgi6#B1,0.15669466041006808,10000
pgi6#B1,0.15667592274842998,10250
pgi6#B1,0.1564834919973448,10500
pgi6#B1,0.1564245738694907,10750
pgi6#B1,0.15642249816200154,11000
pgi6#B1,0.15642050153497358,11250
pgi6#B1,0.15641854516367637,11500
pgi6#B1,0.15641661076719923,11750
pgi6#B1,0.15626322088109912,12000
pgi6#B1,0.1562110129649504,12250
pgi6#B1,0.16433661329612614,1250
pgi6#B1,0.15620612389470767,12500
pgi6#B1,0.15615653555413608,12750
pgi6#B1,0.1561548879545687,13000
pgi6#B1,0.15597194097233236,13250
pgi6#B1,0.1559541592913792,13500
pgi6#B1,0.15595213093650037,13750
pgi6#B1,0.15595015672951962,14000
pgi6#B1,0.15594823248653156,14250
pgi6#B1,0.15594635101039356,14500
pgi6#B1,0.15594449907620533,14750
pgi6#B1,0.16389603368221023,1500
pgi6#B1,0.15594268806707223,15000
pgi6#B1,0.15594090815147604,15250
pgi6#B1,0.1559391566785623,15500
pgi6#B1,0.15593743061538684,15750
pgi6#B1,0.1559357281542922,16000
pgi6#B1,0.155934047071583,16250
pgi6#B1,0.15593237691531214,16500
pgi6#B1,0.15593072896859758,16750
pgi6#B1,0.1557713870695263,17000
pgi6#B1,0.15574325653258617,17250
pgi6#B1,0.1637849512394616,1750
pgi6#B1,0.1557364980023942,17500
pgi6#B1,0.15573444463047287,17750
pgi6#B1,0.1557324373515799,18000
pgi6#B1,0.1557304595532767,18250
pgi6#B1,0.15572851922518438,18500
pgi6#B1,0.15572661278993638,18750
pgi6#B1,0.1557247381964385,19000
pgi6#B1,0.155722899593848,19250
pgi6#B1,0.3247769983007262,2
pgi6#B1,0.20529958008440924,20
pgi6#B1,0.17475253421475248,200
pgi6#B1,0.16026676612835083,2000
pgi6#B1,0.16002481345054456,2250
pgi6#B1,0.17380965966279086,250
pgi6#B1,0.16000796725059938,2500
pgi6#B1,0.15977357417096794,2750
pgi6#B1,0.27765011525381794,3
pgi6#B1,0.19750605243399177,30
pgi6#B1,0.17350157665245275,300
pgi6#B1,0.1597517079404346,3000
pgi6#B1,0.15974244137152915,3250
pgi6#B1,0.15973507260747458,3500
pgi6#B1,0.15972816198164974,3750
pgi6#B1,0.25128535788091677,4
pgi6#B1,0.19052640899148282,40
pgi6#B1,0.17226289237470258,400
pgi6#B1,0.15972153594958877,4000
pgi6#B1,0.15971509778747503,4250
pgi6#B1,0.15970879123849696,4500
pgi6#B1,0.15970258366753426,4750
pgi6#B1,0.2371780968171822,5
pgi6#B1,0.18441862480523566,50
pgi6#B1,0.17135659275213838,500
pgi6#B1,0.15915227146284436,5000
pgi6#B1,0.1591007998937016,5250
pgi6#B1,0.15905833877096812,5500
pgi6#B1,0.159003700322214,5750
pgi6#B1,0.23049810378615843,6
pgi6#B1,0.17910057785366487,60
pgi6#B1,0.1699393701780533,600
pgi6#B1,0.15892774095804546,6000
pgi6#B1,0.15872729147149858,6250
pgi6#B1,0.15868381375532797,6500
pgi6#B1,0.1586637657209139,6750
pgi6#B1,0.2198214026401122,7
pgi6#B1,0.1761352983020231,70
pgi6#B1,0.16786715105389516,700
pgi6#B1,0.15850985485172692,7000
pgi6#B1,0.15847284415252805,7250
pgi6#B1,0.16769587635907998,750
pgi6#B1,0.1584377943789099,7500
pgi6#B1,0.15839573337112764,7750
pgi6#B1,0.21864554107925357,8
pgi6#B1,0.17571581867117553,80
pgi6#B1,0.1676639814244746,800
pgi6#B1,0.15804797453831482,8000
pgi6#B1,0.15796453665618349,8250
pgi6#B1,0.15793852539535375,8500
pgi6#B1,0.15790262013768905,8750
pgi6#B1,0.21646105389751333,9
pgi6#B1,0.1754337256976246,90
pgi6#B1,0.16521968282008004,900
pgi6#B1,0.15786756913913133,9000
pgi6#B1,0.1567180648979378,9250
pgi6#B1,0.15671373708218617,9500
pgi6#B1,0.1567101983202038,9750
