Condition,Loss,Iteration
WT2#B1,0.47673229037317394,1
WT2#B1,0.22639934891263683,10
WT2#B1,0.19411180254049926,100
WT2#B1,0.17741486974824414,1000
WT2#B1,0.16426485515929437,10000
WT2#B1,0.16422410769045706,10250
WT2#B1,0.16419376887951162,10500
WT2#B1,0.16415888281206314,10750
WT2#B1,0.1641356849398171,11000
WT2#B1,0.1641108983842686,11250
WT2#B1,0.16408656385220569,11500
WT2#B1,0.1640675584294103,11750
WT2#B1,0.16404941478789326,12000
WT2#B1,0.16403424862825336,12250
WT2#B1,0.17646997192699215,1250
WT2#B1,0.1640078172521783,12500
WT2#B1,0.16399380802604804,12750
WT2#B1,0.16397988311633527,13000
WT2#B1,0.16396576071305718,13250
WT2#B1,0.1639526734611127,13500
WT2#B1,0.16394072953887934,13750
WT2#B1,0.16392626092932172,14000
WT2#B1,0.1639117332901062,14250
WT2#B1,0.16390104386731685,14500
WT2#B1,0.16389079906940585,14750
WT2#B1,0.17500608865346662,1500
WT2#B1,0.16387439088117647,15000
WT2#B1,0.16385165503859025,15250
WT2#B1,0.16383024945569863,15500
WT2#B1,0.16381378286384507,15750
WT2#B1,0.16379187345795576,16000
WT2#B1,0.16377562752754884,16250
WT2#B1,0.16374969068983566,16500
WT2#B1,0.16372727385093033,16750
WT2#B1,0.1637133621233706,17000
WT2#B1,0.1637040570621848,17250
WT2#B1,0.17479499903191814,1750
WT2#B1,0.16368707347143174,17500
WT2#B1,0.16366487212950395,17750
WT2#B1,0.1634442969942486,18000
WT2#B1,0.16341147875465242,18250
WT2#B1,0.16340439510605076,18500
WT2#B1,0.16339925553611703,18750
WT2#B1,0.16339467544233557,19000
WT2#B1,0.16339034171058445,19250
WT2#B1,0.16338611764716415,19500
WT2#B1,0.16275491376783233,19750
WT2#B1,0.37717489374718094,2
WT2#B1,0.21763946918975688,20
WT2#B1,0.1870212420987939,200
WT2#B1,0.1746711118000108,2000
WT2#B1,0.1626730847973779,20000
WT2#B1,0.16266368851434265,20250
WT2#B1,0.16263267885440005,20500
WT2#B1,0.16260661890547445,20750
WT2#B1,0.1621358819312733,21000
WT2#B1,0.16207882303572674,21250
WT2#B1,0.16205208233374122,21500
WT2#B1,0.162016130482623,21750
WT2#B1,0.1619797130863077,22000
WT2#B1,0.16196604198703496,22250
WT2#B1,0.17187688342631263,2250
WT2#B1,0.1619373988625691,22500
WT2#B1,0.16192618229975242,22750
WT2#B1,0.16166578023037187,23000
WT2#B1,0.16160336342450576,23250
WT2#B1,0.161513070739569,23500
WT2#B1,0.16149694221018163,23750
WT2#B1,0.16148087841929346,24000
WT2#B1,0.16146948214578483,24250
WT2#B1,0.1614546552100063,24500
WT2#B1,0.1614468354543429,24750
WT2#B1,0.18649545391149533,250
WT2#B1,0.17142231948509057,2500
WT2#B1,0.1614379197241075,25000
WT2#B1,0.1614282704924032,25250
WT2#B1,0.16142084467016266,25500
WT2#B1,0.1614139557796273,25750
WT2#B1,0.16140585050489206,26000
WT2#B1,0.16139887000318887,26250
WT2#B1,0.16138580824705517,26500
WT2#B1,0.16137843286834558,26750
WT2#B1,0.16137394700401456,27000
WT2#B1,0.16136806506457474,27250
WT2#B1,0.17125880872882715,2750
WT2#B1,0.16135970021012044,27500
WT2#B1,0.1613489350945038,27750
WT2#B1,0.16133746643463542,28000
WT2#B1,0.16132196565257537,28250
WT2#B1,0.16131158799310127,28500
WT2#B1,0.1613005212075313,28750
WT2#B1,0.16129237361953727,29000
WT2#B1,0.16127190243516001,29250
WT2#B1,0.1612642347776586,29500
WT2#B1,0.16125348723095645,29750
WT2#B1,0.31384454950858776,3
WT2#B1,0.2066819245018649,30
WT2#B1,0.1858077646576626,300
WT2#B1,0.16999779733924533,3000
WT2#B1,0.16123698980117412,30000
WT2#B1,0.1612225639734629,30250
WT2#B1,0.16121763149485352,30500
WT2#B1,0.16121273762714192,30750
WT2#B1,0.161206736365271,31000
WT2#B1,0.16120218383850482,31250
WT2#B1,0.1611968186136598,31500
WT2#B1,0.16119358469993006,31750
WT2#B1,0.16118929086775977,32000
WT2#B1,0.1605065434929853,32250
WT2#B1,0.16995860088041734,3250
WT2#B1,0.16046859287323698,32500
WT2#B1,0.16043271955874322,32750
WT2#B1,0.16040032799521822,33000
WT2#B1,0.16038061815584037,33250
WT2#B1,0.160362551473751,33500
WT2#B1,0.16034997333506423,33750
WT2#B1,0.16033832895866756,34000
WT2#B1,0.16032485586722167,34250
WT2#B1,0.16031230209147018,34500
WT2#B1,0.16030027680347209,34750
WT2#B1,0.1685983509981961,3500
WT2#B1,0.15788880772863886,35000
WT2#B1,0.15718923650756647,35250
WT2#B1,0.1570079362447247,35500
WT2#B1,0.1569748066765723,35750
WT2#B1,0.1569574284997043,36000
WT2#B1,0.1562592980766111,36250
WT2#B1,0.15621062406132172,36500
WT2#B1,0.15617997564307343,36750
WT2#B1,0.15614859582967333,37000
WT2#B1,0.15613495752578632,37250
WT2#B1,0.16825201203976067,3750
WT2#B1,0.156126704080904,37500
WT2#B1,0.15610874192655622,37750
WT2#B1,0.15608733660819882,38000
WT2#B1,0.1560702239960215,38250
WT2#B1,0.15604860533964182,38500
WT2#B1,0.1560296723752059,38750
WT2#B1,0.15601665158028966,39000
WT2#B1,0.1560008265908601,39250
WT2#B1,0.15598286165192765,39500
WT2#B1,0.1559617530350594,39750
WT2#B1,0.2747710265125044,4
WT2#B1,0.20370280460339285,40
WT2#B1,0.18498281346210685,400
WT2#B1,0.16815457095193037,4000
WT2#B1,0.15594115040443204,40000
WT2#B1,0.1559267202151388,40250
WT2#B1,0.1559084932325805,40500
WT2#B1,0.15589437752973603,40750
WT2#B1,0.1558825509620552,41000
WT2#B1,0.1558718144190502,41250
WT2#B1,0.15586076638533436,41500
WT2#B1,0.1558497371657733,41750
WT2#B1,0.15583829997506282,42000
WT2#B1,0.15582875230639956,42250
WT2#B1,0.167942033013411,4250
WT2#B1,0.15581410092137732,42500
WT2#B1,0.15580425566532052,42750
WT2#B1,0.15579273503705676,43000
WT2#B1,0.15578346472763277,43250
WT2#B1,0.15577426093216046,43500
WT2#B1,0.1557655956949897,43750
WT2#B1,0.15575665098819774,44000
WT2#B1,0.1557447938244453,44250
WT2#B1,0.15572126100150396,44500
WT2#B1,0.15570296353540372,44750
WT2#B1,0.1679049324102819,4500
WT2#B1,0.1556919522279443,45000
WT2#B1,0.15568211656907133,45250
WT2#B1,0.15566988833786755,45500
WT2#B1,0.15566082678325047,45750
WT2#B1,0.15565210818925093,46000
WT2#B1,0.1556428083392931,46250
WT2#B1,0.155634688905631,46500
WT2#B1,0.15562691371474646,46750
WT2#B1,0.15560851432966835,47000
WT2#B1,0.15559806030346657,47250
WT2#B1,0.16788265741768815,4750
WT2#B1,0.15558761222531536,47500
WT2#B1,0.15557877803551795,47750
WT2#B1,0.1555673718599433,48000
WT2#B1,0.15555809376355534,48250
WT2#B1,0.15554908797715442,48500
WT2#B1,0.15554276232631256,48750
WT2#B1,0.15553554630488745,49000
